timestamp1,timestamp2,timestamp3,
1269328,1320411,1371202,
1269702,1320619,1371369,
1267827,1318410,1369702,
1268285,1319202,1369868,
1267619,1318743,1369660,
1268035,1318994,1369743,
1267911,1318869,1369660,
1268119,1319119,1370119,
1268828,1319869,1370619,
1268452,1320119,1371368,
1269369,1320286,1371160,
1267827,1318952,1369952,
1268536,1319494,1370494,
1268619,1319536,1370661,
1271119,1322118,1373076,
1268661,1319536,1370577,
1268494,1320035,1371160,
1269785,1321327,1373243,
1270786,1321619,1372535,
1268244,1319202,1370202,
1268369,1319452,1370285,
1268411,1319535,1370368,
1268536,1319411,1370202,
1267994,1319369,1370119,
1268494,1319577,1370327,
1268619,1319702,1370702,
1268952,1319952,1370827,
1268869,1319952,1370910,
1268494,1319452,1370452,
1268328,1319203,1369952,
1268203,1319577,1370536,
1268619,1319619,1370327,
1268244,1319494,1370577,
1268869,1319702,1370410,
1268036,1318994,1369786,
1268119,1319410,1370410,
1268536,1320077,1370911,
1271827,1323410,1374326,
1270411,1321494,1372285,
1267952,1318661,1369619,
1268035,1319077,1369827,
1268411,1319452,1370285,
1268119,1318910,1370285,
1268702,1319660,1370410,
1269536,1320785,1371702,
1268744,1319577,1370494,
1268161,1318994,1369744,
1267994,1318910,1369785,
1268119,1318994,1369785,
1268078,1318952,1369494,
1269286,1320035,1370910,
1268702,1319744,1370618,
1268452,1319327,1370035,
1267453,1318452,1369369,
1268285,1319118,1369910,
1268327,1319410,1370201,
1268536,1319328,1370036,
1268785,1319660,1370577,
1268244,1319077,1369994,
1268036,1318952,1369744,
1267828,1318786,1369452,
1267869,1319535,1370493,
1269036,1319786,1370452,
1268785,1319869,1370743,
1269494,1320410,1373077,
1270078,1321077,1371952,
1268203,1318911,1369785,
1267869,1318869,1370410,
1269035,1320077,1371077,
1268661,1319703,1370494,
1269827,1320743,1371702,
1268578,1319577,1371619,
1269910,1320868,1371993,
1268702,1319744,1370743,
1268203,1318953,1369786,
1267744,1318702,1369619,
1267869,1318702,1369660,
1268119,1318993,1369910,
1268161,1319202,1370660,
1268786,1319703,1370494,
1268452,1319619,1370577,
1269035,1319868,1370702,
1267953,1318952,1369661,
1269286,1320286,1371119,
1268494,1319535,1370410,
1268327,1319202,1370702,
1268536,1332452,1383910,
1281869,1332952,1383785,
1268453,1319411,1370285,
1268286,1319285,1370118,
1268078,1318953,1369911,
1268285,1319202,1370160,
1268244,1322785,1373952,
1272160,1323202,1374035,
1268244,1319160,1370076,
1268036,1344744,1396077,
1301994,1353202,1404160,
1269077,1320077,1371118,
1268328,1319244,1370202,
1269578,1320869,1371744,
1269994,1320786,1371702,
1267827,1318702,1369577,
1267744,1318702,1369535,
1268203,1319036,1369869,
1268078,1319078,1370577,
1268911,1319869,1370577,
1269911,1320785,1371785,
1269119,1320160,1371119,
1268494,1319410,1370243,
1268369,1319285,1370202,
1268411,1319369,1370119,
1268328,1319411,1370161,
1268453,1319202,1370077,
1269494,1320493,1371285,
1268661,1319660,1370410,
1268161,1318994,1369910,
1268411,1319119,1369994,
1268035,1319160,1370077,
1268494,1319452,1370202,
1269327,1320327,1371243,
1268119,1319035,1369826,
1268036,1319077,1369910,
1268119,1319078,1369911,
1268161,1319827,1370702,
1268661,1319702,1370369,
1267994,1318952,1369701,
1269244,1320036,1371202,
1268244,1319244,1370119,
1268452,1319369,1370285,
1268869,1319910,1371410,
1269036,1320035,1370869,
1268328,1319119,1370285,
1269494,1320452,1371243,
1269411,1320202,1371452,
1268411,1319286,1370244,
1268244,1319452,1370285,
1268577,1319619,1370410,
1268494,1319244,1370160,
1268036,1318910,1369910,
1269786,1320869,1371702,
1268494,1319494,1370952,
1268536,1319452,1370244,
1268911,1320160,1370993,
1268994,1320118,1370868,
1268036,1318744,1369577,
1267994,1318828,1369494,
1267994,1318952,1369744,
1268119,1319160,1370660,
1268952,1320660,1371452,
1267327,1316577,1365785,
1260661,1309786,1359077,
1260078,1309202,1358160,
1263994,1315327,1366327,
1270328,1321328,1372952,
1269369,1320327,1372619,
1269828,1322161,1373035,
1269702,1320868,1371701,
1268203,1319078,1369661,
1267494,1318328,1369161,
1267869,1318785,1369702,
1268286,1319369,1370286,
1268619,1323410,1374618,
1272369,1323327,1374202,
1268369,1318911,1369535,
1267369,1318202,1368952,
1268286,1319285,1369994,
1268077,1318910,1369660,
1268035,1318868,1369660,
1267703,1322369,1373327,
1271660,1322494,1373285,
1267994,1318911,1369744,
1268035,1318952,1369743,
1268036,1318911,1369702,
1267952,1319368,1370160,
1268203,1318953,1369661,
1268994,1320369,1371243,
1268369,1318994,1369535,
1266702,1317410,1368118,
1267369,1318827,1369618,
1268327,1319119,1370327,
1268036,1318994,1370036,
1268077,1318785,1369577,
1267619,1319161,1369827,
1268619,1319452,1370118,
1267619,1318660,1369493,
1267869,1318660,1369243,
1267411,1318327,1368994,
1267869,1318828,1369536,
1269244,1320285,1371160,
1268744,1320286,1371244,
1269077,1320493,1371285,
1268786,1319577,1370285,
1269120,1320161,1370952,
1268702,1319410,1370285,
1267328,1318369,1369119,
1268077,1318827,1369410,
1267911,1319327,1370493,
1268911,1319744,1370660,
1269161,1320911,1371785,
1268994,1319869,1370785,
1267744,1318452,1369160,
1267702,1318702,1370202,
1269619,1320702,1371619,
1269286,1320286,1371244,
1268744,1319536,1370952,
1268869,1319578,1370327,
1267910,1318743,1369493,
1267869,1318744,1369577,
1269285,1319952,1370743,
1268620,1319661,1370452,
1268286,1319161,1370119,
1268703,1319703,1370702,
1268285,1319118,1369827,
1267828,1318702,1369660,
1267869,1318785,1369576,
1268245,1319036,1369952,
1268536,1319452,1370285,
1268869,1319827,1370661,
1268619,1319327,1370160,
1267786,1318744,1369577,
1267744,1318535,1369452,
1269328,1320119,1370786,
1267702,1318660,1369577,
1267952,1319368,1371535,
1270161,1321244,1372660,
1268994,1319910,1370868,
1268327,1319452,1370452,
1268827,1319744,1370619,
1268786,1319619,1370411,
1268286,1319244,1370827,
1268952,1319785,1371202,
1268577,1319619,1370368,
1267953,1318786,1369660,
1267911,1318911,1369619,
1268453,1319328,1370202,
1268369,1319286,1370119,
1268453,1319327,1370327,
1268285,1319160,1370660,
1268786,1319744,1370577,
