Irms1,Irms2,Irms3,
0.231492,0.231936,0.230396,
0.230472,0.230385,0.230181,
0.235841,0.233414,0.234469,
0.230603,0.230638,0.231271,
0.231938,0.231642,0.231657,
0.230962,0.232039,0.231391,
0.231614,0.231893,0.232787,
0.231688,0.231965,0.232253,
0.231688,0.230852,0.231771,
0.231348,0.230786,0.232186,
0.232008,0.230923,0.232421,
0.229705,0.229624,0.230691,
0.232186,0.231859,0.231135,
0.231063,0.231493,0.231879,
0.234048,0.234616,0.235046,
0.231729,0.231534,0.232646,
0.230928,0.230546,0.231424,
0.231292,0.232118,0.231271,
0.231550,0.231155,0.230883,
0.230693,0.230755,0.231361,
0.225752,0.225192,0.224991,
0.232871,0.232294,0.233192,
0.232425,0.232295,0.232053,
0.232057,0.230788,0.230458,
0.231867,0.231250,0.231448,
0.231885,0.231986,0.231353,
0.231316,0.229525,0.229655,
0.228255,0.228008,0.228755,
0.230685,0.231768,0.232219,
0.230838,0.230803,0.231931,
0.231902,0.231494,0.231273,
0.230793,0.230569,0.230386,
0.230878,0.230531,0.231897,
0.224515,0.223790,0.225922,
0.231565,0.231207,0.231616,
0.231630,0.231244,0.230816,
0.231026,0.232839,0.233512,
0.231651,0.231285,0.231628,
0.230750,0.230777,0.230647,
0.229515,0.229894,0.230427,
0.228774,0.228973,0.228705,
0.231157,0.231891,0.232317,
0.232189,0.231625,0.230953,
0.231569,0.231925,0.232490,
0.230011,0.229290,0.228647,
0.233324,0.234233,0.234650,
0.231101,0.231090,0.231580,
0.230610,0.231183,0.230320,
0.232361,0.231456,0.231660,
0.232519,0.230554,0.230399,
0.230952,0.230866,0.232122,
0.228244,0.227960,0.227185,
0.229355,0.230664,0.229720,
0.231905,0.232327,0.233147,
0.230422,0.230451,0.231573,
0.230461,0.230156,0.230452,
0.232268,0.232123,0.231200,
0.233595,0.232989,0.232347,
0.232267,0.232900,0.233446,
0.231028,0.231375,0.231950,
0.231242,0.231304,0.231663,
0.231544,0.231997,0.232692,
0.231585,0.231184,0.231215,
0.226460,0.226033,0.226461,
0.232242,0.232373,0.232495,
0.230896,0.230541,0.231828,
0.231700,0.232178,0.231048,
0.230784,0.231043,0.231264,
0.231401,0.231153,0.231790,
0.228251,0.227617,0.228779,
0.228222,0.230141,0.229523,
